11/24/2025 19:16:24 - INFO - __main__ -   ########## Repeat:0 ##########
11/24/2025 19:16:24 - INFO - utils.trainer -   ***** Running training *****
11/24/2025 19:16:24 - INFO - utils.trainer -     Num examples = 239
11/24/2025 19:16:24 - INFO - utils.trainer -     Num Epochs = 200
11/24/2025 19:16:24 - INFO - utils.trainer -     Total train batch size = 16
11/24/2025 19:16:24 - INFO - utils.trainer -     warmup steps = 400
11/24/2025 19:16:24 - INFO - utils.trainer -     Total optimization steps = 47800
11/24/2025 19:16:24 - INFO - utils.trainer -     Save steps = 200
11/24/2025 19:16:24 - INFO - root -   Parameters [normal] length [38]
11/24/2025 19:16:34 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/24/2025 19:16:38 - INFO - utils.trainer -   AUC: 0.60868
11/24/2025 19:16:38 - INFO - utils.trainer -   Accuracy: 0.55034
11/24/2025 19:16:38 - INFO - utils.trainer -   Precision: 0.54545
11/24/2025 19:16:38 - INFO - utils.trainer -   Recall: 0.01389
11/24/2025 19:16:38 - INFO - utils.trainer -   F_score: 0.02709
11/24/2025 19:16:38 - INFO - utils.trainer -   Specificity: 0.99050
11/24/2025 19:16:38 - INFO - utils.trainer -   Sensitivity: 0.01389
11/24/2025 19:16:38 - INFO - utils.trainer -   Loss: 0.68261
11/24/2025 19:16:38 - INFO - utils.trainer -    Train loss: 0.68860, Test loss: 0.68261,Epoch time = 10.188s
11/24/2025 19:16:38 - INFO - utils.trainer -   Saving model checkpoint to output_dir/FBNetGen
11/24/2025 19:16:48 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/24/2025 19:16:52 - INFO - utils.trainer -   AUC: 0.71196
11/24/2025 19:16:52 - INFO - utils.trainer -   Accuracy: 0.54930
11/24/2025 19:16:52 - INFO - utils.trainer -   Precision: 0.00000
11/24/2025 19:16:52 - INFO - utils.trainer -   Recall: 0.00000
11/24/2025 19:16:52 - INFO - utils.trainer -   F_score: 0.00000
11/24/2025 19:16:52 - INFO - utils.trainer -   Specificity: 1.00000
11/24/2025 19:16:52 - INFO - utils.trainer -   Sensitivity: 0.00000
11/24/2025 19:16:52 - INFO - utils.trainer -   Loss: 0.68814
11/24/2025 19:16:52 - INFO - utils.trainer -    Train loss: 0.68893, Test loss: 0.68814,Epoch time = 10.179s
11/24/2025 19:17:02 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/24/2025 19:17:06 - INFO - utils.trainer -   AUC: 0.71507
11/24/2025 19:17:06 - INFO - utils.trainer -   Accuracy: 0.54930
11/24/2025 19:17:06 - INFO - utils.trainer -   Precision: 0.00000
11/24/2025 19:17:06 - INFO - utils.trainer -   Recall: 0.00000
11/24/2025 19:17:06 - INFO - utils.trainer -   F_score: 0.00000
11/24/2025 19:17:06 - INFO - utils.trainer -   Specificity: 1.00000
11/24/2025 19:17:06 - INFO - utils.trainer -   Sensitivity: 0.00000
11/24/2025 19:17:06 - INFO - utils.trainer -   Loss: 0.68816
11/24/2025 19:17:06 - INFO - utils.trainer -    Train loss: 0.68960, Test loss: 0.68816,Epoch time = 9.761s
11/24/2025 19:17:16 - INFO - utils.trainer -   ***** Running evaluation on test0 dataset *****
11/24/2025 19:17:20 - INFO - utils.trainer -   AUC: 0.70334
11/24/2025 19:17:20 - INFO - utils.trainer -   Accuracy: 0.54930
11/24/2025 19:17:20 - INFO - utils.trainer -   Precision: 0.00000
11/24/2025 19:17:20 - INFO - utils.trainer -   Recall: 0.00000
11/24/2025 19:17:20 - INFO - utils.trainer -   F_score: 0.00000
11/24/2025 19:17:20 - INFO - utils.trainer -   Specificity: 1.00000
11/24/2025 19:17:20 - INFO - utils.trainer -   Sensitivity: 0.00000
11/24/2025 19:17:20 - INFO - utils.trainer -   Loss: 0.68820
